Driver,DriverNumber,Team,LapNumber,Stint,Compound,TyreLife,Position,TrackStatus,LapTime_s,Sector1Time_s,Sector2Time_s,Sector3Time_s,year,round,session_type
STR,18,Aston Martin,8.0,1.0,SOFT,11.0,8.0,1,99.801,31.619,43.524,24.658,2023,1,R
STR,18,Aston Martin,9.0,1.0,SOFT,12.0,8.0,1,100.106,31.709,43.736,24.661,2023,1,R
STR,18,Aston Martin,10.0,1.0,SOFT,13.0,8.0,1,100.192,31.714,43.754,24.724,2023,1,R
STR,18,Aston Martin,11.0,1.0,SOFT,14.0,8.0,1,100.923,31.837,44.225,24.861,2023,1,R
STR,18,Aston Martin,12.0,1.0,SOFT,15.0,8.0,1,101.039,31.929,44.125,24.985,2023,1,R
STR,18,Aston Martin,13.0,1.0,SOFT,16.0,6.0,1,101.12,31.882,44.192,25.046,2023,1,R
STR,18,Aston Martin,14.0,1.0,SOFT,17.0,3.0,1,100.002,31.565,43.743,24.694,2023,1,R
STR,18,Aston Martin,17.0,2.0,HARD,2.0,9.0,1,97.507,31.247,42.341,23.919,2023,1,R
STR,18,Aston Martin,18.0,2.0,HARD,3.0,9.0,1,98.127,31.4,42.53,24.197,2023,1,R
STR,18,Aston Martin,19.0,2.0,HARD,4.0,9.0,1,98.587,31.275,42.792,24.52,2023,1,R
STR,18,Aston Martin,20.0,2.0,HARD,5.0,8.0,1,98.038,31.031,42.815,24.192,2023,1,R
STR,18,Aston Martin,21.0,2.0,HARD,6.0,8.0,1,98.273,31.172,42.998,24.103,2023,1,R
STR,18,Aston Martin,22.0,2.0,HARD,7.0,8.0,1,98.73,31.338,43.254,24.138,2023,1,R
STR,18,Aston Martin,23.0,2.0,HARD,8.0,8.0,1,98.295,31.348,42.818,24.129,2023,1,R
STR,18,Aston Martin,24.0,2.0,HARD,9.0,8.0,1,98.478,31.28,42.995,24.203,2023,1,R
STR,18,Aston Martin,25.0,2.0,HARD,10.0,8.0,1,98.25,31.174,42.928,24.148,2023,1,R
STR,18,Aston Martin,26.0,2.0,HARD,11.0,8.0,1,98.482,31.203,43.13,24.149,2023,1,R
STR,18,Aston Martin,27.0,2.0,HARD,12.0,8.0,1,99.021,31.177,43.506,24.338,2023,1,R
STR,18,Aston Martin,28.0,2.0,HARD,13.0,8.0,1,98.723,31.475,43.02,24.228,2023,1,R
STR,18,Aston Martin,29.0,2.0,HARD,14.0,8.0,1,98.71,31.461,42.966,24.283,2023,1,R
STR,18,Aston Martin,32.0,3.0,HARD,2.0,7.0,1,96.546,30.853,41.993,23.7,2023,1,R
STR,18,Aston Martin,33.0,3.0,HARD,3.0,7.0,1,97.21,31.057,42.487,23.666,2023,1,R
STR,18,Aston Martin,34.0,3.0,HARD,4.0,7.0,1,97.168,30.988,42.474,23.706,2023,1,R
STR,18,Aston Martin,35.0,3.0,HARD,5.0,7.0,1,97.521,31.167,42.568,23.786,2023,1,R
STR,18,Aston Martin,36.0,3.0,HARD,6.0,7.0,1,97.72,31.025,42.848,23.847,2023,1,R
STR,18,Aston Martin,37.0,3.0,HARD,7.0,7.0,1,97.68,31.117,42.684,23.879,2023,1,R
STR,18,Aston Martin,38.0,3.0,HARD,8.0,7.0,1,97.274,31.062,42.463,23.749,2023,1,R
STR,18,Aston Martin,39.0,3.0,HARD,9.0,7.0,1,97.456,31.045,42.644,23.767,2023,1,R
STR,18,Aston Martin,42.0,3.0,HARD,12.0,6.0,1,97.298,31.035,42.477,23.786,2023,1,R
STR,18,Aston Martin,43.0,3.0,HARD,13.0,6.0,1,97.304,31.123,42.318,23.863,2023,1,R
STR,18,Aston Martin,44.0,3.0,HARD,14.0,6.0,1,97.299,31.066,42.331,23.902,2023,1,R
STR,18,Aston Martin,45.0,3.0,HARD,15.0,6.0,1,97.222,31.017,42.39,23.815,2023,1,R
STR,18,Aston Martin,46.0,3.0,HARD,16.0,6.0,1,97.562,31.04,42.675,23.847,2023,1,R
STR,18,Aston Martin,47.0,3.0,HARD,17.0,6.0,1,97.257,31.043,42.368,23.846,2023,1,R
STR,18,Aston Martin,48.0,3.0,HARD,18.0,6.0,1,97.448,31.146,42.393,23.909,2023,1,R
STR,18,Aston Martin,49.0,3.0,HARD,19.0,6.0,1,97.551,31.106,42.536,23.909,2023,1,R
STR,18,Aston Martin,50.0,3.0,HARD,20.0,6.0,1,97.388,31.03,42.331,24.027,2023,1,R
STR,18,Aston Martin,51.0,3.0,HARD,21.0,6.0,1,97.866,31.108,42.709,24.049,2023,1,R
STR,18,Aston Martin,52.0,3.0,HARD,22.0,6.0,1,97.579,31.121,42.501,23.957,2023,1,R
STR,18,Aston Martin,53.0,3.0,HARD,23.0,6.0,1,98.379,31.162,43.275,23.942,2023,1,R
STR,18,Aston Martin,54.0,3.0,HARD,24.0,6.0,1,97.597,31.11,42.373,24.114,2023,1,R
STR,18,Aston Martin,55.0,3.0,HARD,25.0,6.0,1,97.701,31.149,42.517,24.035,2023,1,R
STR,18,Aston Martin,56.0,3.0,HARD,26.0,6.0,1,98.11,31.287,42.737,24.086,2023,1,R
STR,18,Aston Martin,57.0,3.0,HARD,27.0,6.0,1,97.991,31.194,42.65,24.147,2023,1,R
SAR,2,Williams,2.0,1.0,SOFT,2.0,13.0,21,100.467,31.795,43.956,24.716,2023,1,R
SAR,2,Williams,3.0,1.0,SOFT,3.0,13.0,1,100.349,31.746,43.8,24.803,2023,1,R
SAR,2,Williams,4.0,1.0,SOFT,4.0,13.0,1,100.644,31.421,44.124,25.099,2023,1,R
SAR,2,Williams,5.0,1.0,SOFT,5.0,13.0,1,100.902,31.603,44.497,24.802,2023,1,R
SAR,2,Williams,6.0,1.0,SOFT,6.0,13.0,1,100.791,31.776,44.129,24.886,2023,1,R
SAR,2,Williams,7.0,1.0,SOFT,7.0,13.0,1,100.892,31.801,44.19,24.901,2023,1,R
SAR,2,Williams,8.0,1.0,SOFT,8.0,13.0,1,100.868,31.647,44.392,24.829,2023,1,R
SAR,2,Williams,9.0,1.0,SOFT,9.0,13.0,1,100.908,31.948,44.066,24.894,2023,1,R
SAR,2,Williams,10.0,1.0,SOFT,10.0,12.0,1,101.133,31.594,44.481,25.058,2023,1,R
SAR,2,Williams,11.0,1.0,SOFT,11.0,11.0,1,101.532,32.122,44.37,25.04,2023,1,R
SAR,2,Williams,14.0,2.0,SOFT,2.0,15.0,1,98.413,31.156,42.959,24.298,2023,1,R
SAR,2,Williams,15.0,2.0,SOFT,3.0,15.0,1,99.033,31.192,43.462,24.379,2023,1,R
SAR,2,Williams,16.0,2.0,SOFT,4.0,13.0,1,98.988,31.239,43.299,24.45,2023,1,R
SAR,2,Williams,17.0,2.0,SOFT,5.0,13.0,1,99.439,31.439,43.542,24.458,2023,1,R
SAR,2,Williams,18.0,2.0,SOFT,6.0,13.0,1,99.399,31.497,43.423,24.479,2023,1,R
SAR,2,Williams,19.0,2.0,SOFT,7.0,13.0,1,99.22,31.3,43.546,24.374,2023,1,R
SAR,2,Williams,20.0,2.0,SOFT,8.0,13.0,1,99.186,31.337,43.39,24.459,2023,1,R
SAR,2,Williams,21.0,2.0,SOFT,9.0,13.0,1,99.612,31.466,43.62,24.526,2023,1,R
SAR,2,Williams,22.0,2.0,SOFT,10.0,13.0,1,99.362,31.385,43.461,24.516,2023,1,R
SAR,2,Williams,23.0,2.0,SOFT,11.0,13.0,1,99.692,31.63,43.546,24.516,2023,1,R
SAR,2,Williams,24.0,2.0,SOFT,12.0,13.0,1,99.872,31.583,43.663,24.626,2023,1,R
SAR,2,Williams,25.0,2.0,SOFT,13.0,13.0,1,99.834,31.581,43.719,24.534,2023,1,R
SAR,2,Williams,26.0,2.0,SOFT,14.0,12.0,1,100.006,31.621,43.912,24.473,2023,1,R
SAR,2,Williams,27.0,2.0,SOFT,15.0,10.0,1,99.602,31.547,43.585,24.47,2023,1,R
SAR,2,Williams,28.0,2.0,SOFT,16.0,10.0,1,99.62,31.548000000000002,43.544,24.528,2023,1,R
SAR,2,Williams,29.0,2.0,SOFT,17.0,10.0,1,99.673,31.672,43.498,24.503,2023,1,R
SAR,2,Williams,32.0,3.0,HARD,2.0,14.0,1,97.613,30.975,42.694,23.944,2023,1,R
SAR,2,Williams,33.0,3.0,HARD,3.0,13.0,1,97.862,31.078,42.708,24.076,2023,1,R
SAR,2,Williams,34.0,3.0,HARD,4.0,13.0,1,97.902,31.157,42.798,23.947,2023,1,R
SAR,2,Williams,35.0,3.0,HARD,5.0,13.0,1,98.029,31.176,42.79,24.063,2023,1,R
SAR,2,Williams,36.0,3.0,HARD,6.0,13.0,1,97.717,31.091,42.688,23.938,2023,1,R
SAR,2,Williams,37.0,3.0,HARD,7.0,13.0,1,97.831,31.087,42.803,23.941,2023,1,R
SAR,2,Williams,38.0,3.0,HARD,8.0,13.0,1,98.015,31.136,42.813,24.066,2023,1,R
SAR,2,Williams,39.0,3.0,HARD,9.0,13.0,1,97.971,31.148,42.76,24.063,2023,1,R
SAR,2,Williams,42.0,4.0,SOFT,2.0,14.0,1,96.037,30.492,41.875,23.67,2023,1,R
SAR,2,Williams,43.0,4.0,SOFT,3.0,14.0,1,96.801,30.693,42.146,23.962,2023,1,R
SAR,2,Williams,44.0,4.0,SOFT,4.0,13.0,1,97.407,30.808,42.689,23.91,2023,1,R
SAR,2,Williams,45.0,4.0,SOFT,5.0,13.0,1,97.462,30.743,42.757,23.962,2023,1,R
SAR,2,Williams,46.0,4.0,SOFT,6.0,13.0,1,98.441,31.144,43.267,24.03,2023,1,R
SAR,2,Williams,47.0,4.0,SOFT,7.0,12.0,1,97.227,31.054,42.356,23.817,2023,1,R
SAR,2,Williams,48.0,4.0,SOFT,8.0,12.0,1,97.068,30.916,42.28,23.872,2023,1,R
SAR,2,Williams,49.0,4.0,SOFT,9.0,12.0,1,97.225,30.906,42.422,23.897,2023,1,R
SAR,2,Williams,50.0,4.0,SOFT,10.0,12.0,1,97.29,30.955,42.418,23.917,2023,1,R
SAR,2,Williams,51.0,4.0,SOFT,11.0,12.0,1,97.472,31.024,42.523,23.925,2023,1,R
SAR,2,Williams,52.0,4.0,SOFT,12.0,12.0,1,97.456,31.031,42.485,23.94,2023,1,R
SAR,2,Williams,53.0,4.0,SOFT,13.0,12.0,1,97.662,31.044,42.593,24.025,2023,1,R
SAR,2,Williams,54.0,4.0,SOFT,14.0,12.0,1,97.936,31.046,42.824,24.066,2023,1,R
SAR,2,Williams,55.0,4.0,SOFT,15.0,12.0,1,98.316,31.122,43.107,24.087,2023,1,R
SAR,2,Williams,56.0,4.0,SOFT,16.0,12.0,1,99.626,31.157,44.242,24.227,2023,1,R
MAG,20,Haas F1 Team,2.0,1.0,HARD,2.0,19.0,21,101.521,32.42,44.355,24.746,2023,1,R
MAG,20,Haas F1 Team,3.0,1.0,HARD,3.0,20.0,1,101.978,31.821,45.009,25.148,2023,1,R
MAG,20,Haas F1 Team,4.0,1.0,HARD,4.0,20.0,1,100.773,31.755,44.045,24.973,2023,1,R
MAG,20,Haas F1 Team,5.0,1.0,HARD,5.0,20.0,1,101.34,31.769,44.572,24.999,2023,1,R
MAG,20,Haas F1 Team,6.0,1.0,HARD,6.0,20.0,1,101.125,32.023,44.289,24.813,2023,1,R
MAG,20,Haas F1 Team,7.0,1.0,HARD,7.0,20.0,1,101.526,32.135,44.46,24.931,2023,1,R
MAG,20,Haas F1 Team,8.0,1.0,HARD,8.0,20.0,1,101.283,32.062,44.289,24.932,2023,1,R
MAG,20,Haas F1 Team,9.0,1.0,HARD,9.0,20.0,1,101.278,32.161,44.196,24.921,2023,1,R
MAG,20,Haas F1 Team,10.0,1.0,HARD,10.0,19.0,1,101.719,32.289,44.441,24.989,2023,1,R
MAG,20,Haas F1 Team,11.0,1.0,HARD,11.0,15.0,1,102.049,32.334,44.458,25.257,2023,1,R
MAG,20,Haas F1 Team,12.0,1.0,HARD,12.0,13.0,1,101.345,32.185,44.197,24.963,2023,1,R
MAG,20,Haas F1 Team,13.0,1.0,HARD,13.0,9.0,1,101.654,32.197,44.455,25.002,2023,1,R
MAG,20,Haas F1 Team,14.0,1.0,HARD,14.0,9.0,1,101.739,32.409,44.478,24.852,2023,1,R
MAG,20,Haas F1 Team,17.0,2.0,HARD,2.0,18.0,1,98.319,31.498,42.739,24.082,2023,1,R
MAG,20,Haas F1 Team,18.0,2.0,HARD,3.0,17.0,1,98.274,31.32,42.799,24.155,2023,1,R
MAG,20,Haas F1 Team,19.0,2.0,HARD,4.0,17.0,1,98.803,31.449,43.108,24.246,2023,1,R
MAG,20,Haas F1 Team,20.0,2.0,HARD,5.0,17.0,1,99.083,31.665,43.198,24.22,2023,1,R
MAG,20,Haas F1 Team,21.0,2.0,HARD,6.0,17.0,1,99.086,31.648,43.082,24.356,2023,1,R
MAG,20,Haas F1 Team,22.0,2.0,HARD,7.0,17.0,1,98.913,31.554,43.081,24.278,2023,1,R
MAG,20,Haas F1 Team,23.0,2.0,HARD,8.0,17.0,1,99.027,31.612,43.032,24.383,2023,1,R
MAG,20,Haas F1 Team,24.0,2.0,HARD,9.0,17.0,1,98.947,31.57,43.03,24.347,2023,1,R
MAG,20,Haas F1 Team,25.0,2.0,HARD,10.0,17.0,1,99.476,31.67,43.433,24.373,2023,1,R
MAG,20,Haas F1 Team,26.0,2.0,HARD,11.0,15.0,1,99.601,31.703,43.414,24.484,2023,1,R
MAG,20,Haas F1 Team,27.0,2.0,HARD,12.0,13.0,1,99.298,31.694,43.25,24.354,2023,1,R
MAG,20,Haas F1 Team,31.0,3.0,SOFT,2.0,17.0,1,98.593,31.332,43.288,23.973,2023,1,R
MAG,20,Haas F1 Team,32.0,3.0,SOFT,3.0,16.0,1,97.644,30.962,42.718,23.964,2023,1,R
MAG,20,Haas F1 Team,33.0,3.0,SOFT,4.0,16.0,1,97.097,31.049,42.112,23.936,2023,1,R
MAG,20,Haas F1 Team,34.0,3.0,SOFT,5.0,16.0,1,97.528,31.133,42.454,23.941,2023,1,R
MAG,20,Haas F1 Team,35.0,3.0,SOFT,6.0,16.0,1,97.46,31.158,42.391,23.911,2023,1,R
MAG,20,Haas F1 Team,36.0,3.0,SOFT,7.0,16.0,1,97.754,31.223,42.466,24.065,2023,1,R
MAG,20,Haas F1 Team,37.0,3.0,SOFT,8.0,16.0,1,97.998,31.244,42.71,24.044,2023,1,R
MAG,20,Haas F1 Team,38.0,3.0,SOFT,9.0,16.0,1,98.303,31.297,42.864,24.142,2023,1,R
MAG,20,Haas F1 Team,39.0,3.0,SOFT,10.0,16.0,1,98.587,31.279,42.922,24.386,2023,1,R
MAG,20,Haas F1 Team,42.0,4.0,SOFT,2.0,15.0,1,96.471,30.737,42.113,23.621,2023,1,R
MAG,20,Haas F1 Team,43.0,4.0,SOFT,3.0,15.0,1,96.942,30.753,42.381,23.808,2023,1,R
MAG,20,Haas F1 Team,44.0,4.0,SOFT,4.0,15.0,1,96.588,30.76,42.049,23.779,2023,1,R
MAG,20,Haas F1 Team,45.0,4.0,SOFT,5.0,15.0,1,97.126,30.983,42.268,23.875,2023,1,R
MAG,20,Haas F1 Team,46.0,4.0,SOFT,6.0,15.0,1,97.589,31.046,42.533,24.01,2023,1,R
MAG,20,Haas F1 Team,47.0,4.0,SOFT,7.0,15.0,1,97.629,31.029,42.64,23.96,2023,1,R
MAG,20,Haas F1 Team,48.0,4.0,SOFT,8.0,15.0,1,97.607,31.059,42.581,23.967,2023,1,R
MAG,20,Haas F1 Team,49.0,4.0,SOFT,9.0,15.0,1,97.739,31.077,42.715,23.947,2023,1,R
MAG,20,Haas F1 Team,50.0,4.0,SOFT,10.0,15.0,1,98.315,31.323,42.652,24.34,2023,1,R
MAG,20,Haas F1 Team,51.0,4.0,SOFT,11.0,14.0,1,98.157,31.364,42.723,24.07,2023,1,R
MAG,20,Haas F1 Team,52.0,4.0,SOFT,12.0,14.0,1,97.963,31.275,42.598,24.09,2023,1,R
MAG,20,Haas F1 Team,53.0,4.0,SOFT,13.0,14.0,1,97.982,31.324,42.612,24.046,2023,1,R
MAG,20,Haas F1 Team,54.0,4.0,SOFT,14.0,14.0,1,99.651,31.272,42.695,25.684,2023,1,R
MAG,20,Haas F1 Team,55.0,4.0,SOFT,15.0,13.0,1,98.446,31.366,42.971,24.109,2023,1,R
MAG,20,Haas F1 Team,56.0,4.0,SOFT,16.0,13.0,1,98.779,31.633,42.882,24.264,2023,1,R
DEV,21,AlphaTauri,2.0,1.0,SOFT,2.0,20.0,21,101.289,32.136,44.304,24.849,2023,1,R
DEV,21,AlphaTauri,3.0,1.0,SOFT,3.0,19.0,1,100.914,31.761,44.368,24.785,2023,1,R
DEV,21,AlphaTauri,4.0,1.0,SOFT,4.0,19.0,1,100.373,31.611,43.9,24.862,2023,1,R
DEV,21,AlphaTauri,5.0,1.0,SOFT,5.0,19.0,1,100.63,31.428,44.155,25.047,2023,1,R
DEV,21,AlphaTauri,6.0,1.0,SOFT,6.0,19.0,1,101.125,31.563,44.451,25.111,2023,1,R
DEV,21,AlphaTauri,7.0,1.0,SOFT,7.0,19.0,1,101.166,31.511,44.638,25.017,2023,1,R
DEV,21,AlphaTauri,8.0,1.0,SOFT,8.0,19.0,1,101.23,31.601,44.514,25.115,2023,1,R
DEV,21,AlphaTauri,9.0,1.0,SOFT,9.0,18.0,1,101.573,31.817,44.54,25.216,2023,1,R
DEV,21,AlphaTauri,10.0,1.0,SOFT,10.0,18.0,1,101.666,31.78,44.807,25.079,2023,1,R
DEV,21,AlphaTauri,13.0,2.0,HARD,2.0,18.0,1,98.924,31.468,43.189,24.267,2023,1,R
DEV,21,AlphaTauri,14.0,2.0,HARD,3.0,17.0,1,98.829,31.383,43.082,24.364,2023,1,R
DEV,21,AlphaTauri,15.0,2.0,HARD,4.0,17.0,1,98.868,31.425,43.124,24.319,2023,1,R
DEV,21,AlphaTauri,16.0,2.0,HARD,5.0,15.0,1,99.127,31.487,43.229,24.411,2023,1,R
DEV,21,AlphaTauri,17.0,2.0,HARD,6.0,14.0,1,98.996,31.498,43.126,24.372,2023,1,R
DEV,21,AlphaTauri,18.0,2.0,HARD,7.0,14.0,1,99.054,31.426,43.327,24.301,2023,1,R
DEV,21,AlphaTauri,20.0,2.0,HARD,9.0,14.0,1,99.182,31.442,43.332,24.408,2023,1,R
DEV,21,AlphaTauri,21.0,2.0,HARD,10.0,14.0,1,99.182,31.508,43.309,24.365,2023,1,R
DEV,21,AlphaTauri,22.0,2.0,HARD,11.0,14.0,1,99.296,31.572,43.328,24.396,2023,1,R
DEV,21,AlphaTauri,23.0,2.0,HARD,12.0,14.0,1,99.542,31.637,43.479,24.426,2023,1,R
DEV,21,AlphaTauri,24.0,2.0,HARD,13.0,14.0,1,99.807,31.847,43.493,24.467,2023,1,R
DEV,21,AlphaTauri,25.0,2.0,HARD,14.0,15.0,1,100.96,32.101,44.14,24.719,2023,1,R
DEV,21,AlphaTauri,26.0,2.0,HARD,15.0,14.0,1,99.97,31.698,43.692,24.58,2023,1,R
DEV,21,AlphaTauri,29.0,3.0,HARD,2.0,16.0,1,98.121,31.275,42.759,24.087,2023,1,R
DEV,21,AlphaTauri,30.0,3.0,HARD,3.0,15.0,1,97.709,31.186,42.605,23.918,2023,1,R
DEV,21,AlphaTauri,31.0,3.0,HARD,4.0,15.0,1,97.909,31.126,42.804,23.979,2023,1,R
DEV,21,AlphaTauri,32.0,3.0,HARD,5.0,15.0,1,97.902,31.118,42.773,24.011,2023,1,R
DEV,21,AlphaTauri,33.0,3.0,HARD,6.0,14.0,1,97.933,31.115,42.729,24.089,2023,1,R
DEV,21,AlphaTauri,34.0,3.0,HARD,7.0,14.0,1,98.266,31.226,42.896,24.144,2023,1,R
DEV,21,AlphaTauri,35.0,3.0,HARD,8.0,14.0,1,98.123,31.249,42.716,24.158,2023,1,R
DEV,21,AlphaTauri,36.0,3.0,HARD,9.0,14.0,1,98.206,31.265,42.791,24.15,2023,1,R
DEV,21,AlphaTauri,37.0,3.0,HARD,10.0,14.0,1,98.423,31.401,42.905,24.117,2023,1,R
DEV,21,AlphaTauri,38.0,3.0,HARD,11.0,14.0,1,98.379,31.355,42.877,24.147,2023,1,R
DEV,21,AlphaTauri,39.0,3.0,HARD,12.0,14.0,1,98.535,31.31,42.977,24.248,2023,1,R
DEV,21,AlphaTauri,42.0,3.0,HARD,15.0,12.0,1,99.873,32.199,43.466,24.208,2023,1,R
DEV,21,AlphaTauri,43.0,3.0,HARD,16.0,13.0,1,100.177,32.026,43.701,24.45,2023,1,R
DEV,21,AlphaTauri,44.0,3.0,HARD,17.0,14.0,1,99.588,31.78,43.483,24.325,2023,1,R
DEV,21,AlphaTauri,45.0,3.0,HARD,18.0,14.0,1,98.889,31.481,43.144,24.264,2023,1,R
DEV,21,AlphaTauri,46.0,3.0,HARD,19.0,14.0,1,98.871,31.557,43.061,24.253,2023,1,R
DEV,21,AlphaTauri,47.0,3.0,HARD,20.0,14.0,1,98.921,31.53,43.186,24.205,2023,1,R
DEV,21,AlphaTauri,48.0,3.0,HARD,21.0,14.0,1,100.441,32.523,43.596,24.322,2023,1,R
DEV,21,AlphaTauri,49.0,3.0,HARD,22.0,14.0,1,98.985,31.508,43.167,24.31,2023,1,R
DEV,21,AlphaTauri,51.0,3.0,HARD,24.0,15.0,1,100.475,32.491,43.49,24.494,2023,1,R
DEV,21,AlphaTauri,52.0,3.0,HARD,25.0,15.0,1,100.33,31.497,44.208,24.625,2023,1,R
DEV,21,AlphaTauri,53.0,3.0,HARD,26.0,15.0,1,99.15,31.459,43.284,24.407,2023,1,R
DEV,21,AlphaTauri,54.0,3.0,HARD,27.0,15.0,1,98.885,31.467,43.108,24.31,2023,1,R
DEV,21,AlphaTauri,55.0,3.0,HARD,28.0,14.0,1,99.239,31.445,43.538,24.256,2023,1,R
DEV,21,AlphaTauri,56.0,3.0,HARD,29.0,14.0,1,99.161,31.644,43.211,24.306,2023,1,R
TSU,22,AlphaTauri,2.0,1.0,SOFT,2.0,15.0,21,100.837,31.976,43.987,24.874,2023,1,R
TSU,22,AlphaTauri,3.0,1.0,SOFT,3.0,15.0,1,100.243,31.699,43.736,24.808,2023,1,R
TSU,22,AlphaTauri,4.0,1.0,SOFT,4.0,14.0,1,99.95,31.259,43.59,25.101,2023,1,R
TSU,22,AlphaTauri,5.0,1.0,SOFT,5.0,14.0,1,101.131,31.566,44.562,25.003,2023,1,R
TSU,22,AlphaTauri,6.0,1.0,SOFT,6.0,14.0,1,100.886,31.671,44.172,25.043,2023,1,R
TSU,22,AlphaTauri,7.0,1.0,SOFT,7.0,14.0,1,100.952,31.564,44.259,25.129,2023,1,R
TSU,22,AlphaTauri,8.0,1.0,SOFT,8.0,14.0,1,100.846,31.566,44.156,25.124,2023,1,R
TSU,22,AlphaTauri,9.0,1.0,SOFT,9.0,14.0,1,101.01,31.627,44.241,25.142,2023,1,R
TSU,22,AlphaTauri,12.0,2.0,HARD,2.0,16.0,1,99.143,31.623,43.14,24.38,2023,1,R
TSU,22,AlphaTauri,13.0,2.0,HARD,3.0,13.0,1,99.471,31.607,43.29,24.574,2023,1,R
TSU,22,AlphaTauri,14.0,2.0,HARD,4.0,13.0,1,98.742,31.227,43.111,24.404,2023,1,R
TSU,22,AlphaTauri,15.0,2.0,HARD,5.0,12.0,1,98.975,31.398,43.143,24.434,2023,1,R
TSU,22,AlphaTauri,16.0,2.0,HARD,6.0,11.0,1,99.061,31.429,43.184,24.448,2023,1,R
TSU,22,AlphaTauri,17.0,2.0,HARD,7.0,11.0,1,99.021,31.417,43.132,24.472,2023,1,R
TSU,22,AlphaTauri,18.0,2.0,HARD,8.0,11.0,1,99.302,31.402,43.402,24.498,2023,1,R
TSU,22,AlphaTauri,19.0,2.0,HARD,9.0,11.0,1,99.17,31.456,43.331,24.383,2023,1,R
TSU,22,AlphaTauri,20.0,2.0,HARD,10.0,11.0,1,99.282,31.476,43.398,24.408,2023,1,R
TSU,22,AlphaTauri,21.0,2.0,HARD,11.0,11.0,1,99.325,31.486,43.285,24.554,2023,1,R
TSU,22,AlphaTauri,22.0,2.0,HARD,12.0,11.0,1,99.439,31.479,43.415,24.545,2023,1,R
TSU,22,AlphaTauri,23.0,2.0,HARD,13.0,11.0,1,99.632,31.543,43.474,24.615,2023,1,R
TSU,22,AlphaTauri,24.0,2.0,HARD,14.0,11.0,1,100.109,32.039,43.405,24.665,2023,1,R
TSU,22,AlphaTauri,25.0,2.0,HARD,15.0,11.0,1,99.746,31.638,43.565,24.543,2023,1,R
TSU,22,AlphaTauri,28.0,3.0,HARD,2.0,15.0,1,97.824,31.04,42.788,23.996,2023,1,R
TSU,22,AlphaTauri,29.0,3.0,HARD,3.0,15.0,1,97.779,31.071,42.582,24.126,2023,1,R
TSU,22,AlphaTauri,30.0,3.0,HARD,4.0,14.0,1,98.147,31.111,42.762,24.274,2023,1,R
TSU,22,AlphaTauri,31.0,3.0,HARD,5.0,13.0,1,97.813,30.795,42.857,24.161,2023,1,R
TSU,22,AlphaTauri,32.0,3.0,HARD,6.0,13.0,1,98.017,30.916,42.886,24.215,2023,1,R
TSU,22,AlphaTauri,33.0,3.0,HARD,7.0,12.0,1,98.094,30.843,42.923,24.328,2023,1,R
TSU,22,AlphaTauri,34.0,3.0,HARD,8.0,12.0,1,98.13,30.924,42.881,24.325,2023,1,R
TSU,22,AlphaTauri,35.0,3.0,HARD,9.0,12.0,1,98.163,31.053,42.779,24.331,2023,1,R
TSU,22,AlphaTauri,36.0,3.0,HARD,10.0,12.0,1,98.059,30.891,42.924,24.244,2023,1,R
TSU,22,AlphaTauri,37.0,3.0,HARD,11.0,12.0,1,98.075,31.004,42.708,24.363,2023,1,R
TSU,22,AlphaTauri,38.0,3.0,HARD,12.0,12.0,1,98.084,30.904,42.811,24.369,2023,1,R
TSU,22,AlphaTauri,39.0,3.0,HARD,13.0,12.0,1,98.419,31.108,42.882,24.429,2023,1,R
TSU,22,AlphaTauri,42.0,4.0,SOFT,5.0,11.0,1,96.637,30.997,41.735,23.905,2023,1,R
TSU,22,AlphaTauri,43.0,4.0,SOFT,6.0,11.0,1,97.028,31.115,42.08,23.833,2023,1,R
TSU,22,AlphaTauri,44.0,4.0,SOFT,7.0,11.0,1,97.01,30.939,42.198,23.873,2023,1,R
TSU,22,AlphaTauri,45.0,4.0,SOFT,8.0,11.0,1,97.021,30.93,42.107,23.984,2023,1,R
TSU,22,AlphaTauri,46.0,4.0,SOFT,9.0,11.0,1,97.258,31.009,42.28,23.969,2023,1,R
TSU,22,AlphaTauri,47.0,4.0,SOFT,10.0,11.0,1,97.359,31.083,42.286,23.99,2023,1,R
TSU,22,AlphaTauri,48.0,4.0,SOFT,11.0,11.0,1,97.238,30.963,42.173,24.102,2023,1,R
TSU,22,AlphaTauri,49.0,4.0,SOFT,12.0,11.0,1,97.528,31.034,42.419,24.075,2023,1,R
TSU,22,AlphaTauri,50.0,4.0,SOFT,13.0,11.0,1,97.624,31.076,42.378,24.17,2023,1,R
TSU,22,AlphaTauri,51.0,4.0,SOFT,14.0,11.0,1,97.706,31.074,42.499,24.133,2023,1,R
TSU,22,AlphaTauri,52.0,4.0,SOFT,15.0,11.0,1,97.59,31.005,42.419,24.166,2023,1,R
TSU,22,AlphaTauri,53.0,4.0,SOFT,16.0,11.0,1,97.675,30.863,42.461,24.351,2023,1,R
TSU,22,AlphaTauri,54.0,4.0,SOFT,17.0,11.0,1,97.72,31.051,42.411,24.258,2023,1,R
TSU,22,AlphaTauri,55.0,4.0,SOFT,18.0,11.0,1,97.945,30.804,42.709,24.432,2023,1,R
TSU,22,AlphaTauri,56.0,4.0,SOFT,19.0,11.0,1,98.102,30.921,42.841,24.34,2023,1,R
